Text,label
"مساء الخير .. بطاقة ائتمانية ( مسبقة الدفع ) تم عبر التطبيق طلب الالغاء النهائي، ولم ينفذ وان هذه الحالة عن طريق الاتصال على رقم ...الخ
لماذا يا كرام عدم التيسير عبر الخدمات الالكترونية ، مثل طلب اصدار بطاقة جديدة ؟",Negative
املنا في شكوى لجنة المنازعات معكم يامصرف المرض الطلب رقم 45601502 مرفوع من تاريخ ٥ فبراير وتجاوز المده النظاميه دون حل من مصرف الراجحي ورفعت شكوى داخليه 46555359 وقدمت شكوى على ساما برقم 926980 وشكوى اخرى برقم 965097,Negative
حاولت التواصل معكم بالهاتف المصرف مرارا وتكرارا ومراجعة الافرع لديكم ولم يتم الحل لحد الان بمطالبة اقساط تم خصمها من الراتب بعد الانتهاء من العقد المبرم بيننا ولم يتم استرجاعها للاسف والمطالبة والمرافعة من ٥ أشهر للاسف,Negative
الطلب رقم 45601502 مرفوع من تاريخ ٥ فبراير وتجاوز المده النظاميه دون حل من مصرف الراجحي ورفعت شكوى داخليه 46555359 وقدمت شكوى على ساما برقم 926980 ولكن ايضا دون حل ( ساما تسال والراجحي يرد شغالين على الطلب الى متى طيب ؟؟,Negative
"السلام عليكم..
بخصوص التسجيل للصف الأول ابتدائي (بنات) 
مايطلع لي اسم مدرسة حليمة السعدية للطفولة المبكرة في الخريطة 
هل يوجد لديكم مشكله ؟ أو حل ؟
أوطريقة تواصل لأن المشكلة من أمس ظهراً مع بداية التسجيل !!! نرجو حل المشكلة",Negative
اجبروتني اسدد مبلغ ١٤٣ريال رسوم توصيل اللوحات ورفضت سمسا التوصيل وابلغوني برساله باستلام اللوحات من الفرع (احد رفيده ) بحجه انا الفرع هذا لايوجد عنده توصيل ليش تجبرونا في النظام نسدد مبلغ التوصيل ولاتجبرون سمسا التوصيل للعميل,Negative
السلام عليكم اتقو الله فيني ساحبين اللي في صرافتي كلها ماخليتو حتى حق بنزين ماجاني الراتب من هنا الا وانسحب كل شيء والله العظيم ياحق بنزين قبل شوي مايمديني ادفع صرافتي سالب ضعف راتبي مرتين الله سبحانه مايرضيه هالفعل اللي سويتوه 💔,Negative
"أرجوك اقرأ سؤالي جيداً ❗

ابي اسويه من التطبيق يطلع لي خطأ ""رقم الهوية مسجل لدى البنك""
رحت الفرع قالوا سويه من المتصفح مو التطبيق طلع لي خطأ ""رقم الجوال ليس مسجل باسمك""
عشان كذا سالتك السؤال اللي بالتغريدة الأولى امل الاجابة عليه!",Negative
"انتبهو مره نزلو دعايه لعطرين جديد وزحمه 
وطلعت اسوء عطرين في التاريخ 
Sun و see 
والله طلعت مقلب لاتشتري شي قبل تجربه 
نصيحة

هذا الوقت فيه استغلال لان اكثر الماس تطلب اون لاين 
وبعدين ما يعجبك العطر يقلك انت فتحته 
وروح عاد طالبهم",Negative
"لو فكرت تلغي العقد خلال السنة الأولى أكثر من نصف المبلغ اللي استقطعوه يروح عليك!!
وقس على ذلك الى السنة الخامسة
استغرب كيف شركة تأمين تستقطع منك مبلغ وتتاجر به يعني مستفيدين وياخذون عليك رسوم شهرية واذا الغيت العقد يصادرون نص رصيدك!!!",Negative
"ممكن نشاهدهم في جدة طريق المدينة والحرمين أمرها صعب
من عند كوبري الملك سعود بجده نزولا جنوب ومن عند الصالة الملكيه الي كوبري الملك سعود

قيادة متهورة وتلحيم بالسيارة الأمامية منه وتكشيح بالانوار الزينون والسير على الخط الأصفر 
#جدة_الان",Negative
"ماهو سبب تأخير في التسوية التأمينية لنقل ملكية تمويل تأجيري.. من ١٢/٣ومكتوب الرد ١٥/٤
وحسب مااشوف من أكثر من رد حتى مع انتهاء التاريخ لم تحل.. هل من سبب مقنع لكل هذا التأخير انا اعرف بنوك ماأخذ كل هذه المدة ليه البنك الأهلي لديه هذه المدة",Negative
والله ادعي ريي كل يوم اسدد بطاقة الماستر كارد اللي ابتليت فيها منكم مع انها بس ٥ الاف وتدبلون علي رسوم ادارية باي حق الف ريال زياده تصير سته الحمدلله سددت نصها وباقي النص واول شي اسويه الغي حسابي من عندكم لانكم ربا صريح حسبي الله ونعم الوكيل,Negative
"كثير بنوك جات بعده وتفوقت عليه 
بسبب سياسته مع العملاء 
اهم شي كيف يكسب فقط بدون ما يقدم خدمات للعملاء 
واغلب عروضه وهميه وتفتقد المصداقية والوضوح 
من الشهر الماضي عطوني عرض 
ويماطلون 
كل ما كلمت موظف او راجعت فرع ما يخدمون 
تعاملهم سيء والله",Negative
السلام عليكم عندما احاول تسديد اي فاتورة لوزارة العدل والتنفيذ القضائي (للمعسرين) يظهر لي المبلغ المستحق صفر في حين اذا فتحت الفاتورة من بنك آخر يظهر المبلغ مازال موجود المشكلة في بنك الإنماء فقط عندي وعند كذا شخص من معارفي أرجو حلها في أسرع وقت,Negative
حسبي الله عليك من بنك ومن تعامل 4 شهور موقف الدعم بسبب جدولة وتاخير ومماطلة تاخرو في رفع الجدولة الجديدة لدى الصندوق وتاخير في ارسال اشعارات سداد الاقساط انصحكم الابتعاد عن البنك هذا نصيحه اسوء بنك 4 شهور وهم يقولون جاري المعالجة وجاري العمل ع طلبك,Negative
تحلونها نشف ريقي وانا ادق على خدمت العملاء وعندي الصرافه الماسيه وكانت رواتب الموظفين الي عندي تنزل فيها ولاكن اسلوب سيئ وتعامل اسوء ولا انصح باستخدام بنك الإنماء اطلاقاً أنا لي ٥ شهور وانا وياكم بإيميلات وخدمت عملاء والرقم الموحد ولا حيات لمن تنادي,Negative
"مانبي خصم ولا شي فكو الخدماتي عني ترا مسدد المبلغ كامل ولي سبوع مانفك الخدمات . ارسلكم ب الخاص .. اخذتو رقم جوالي ولا سويتو شي والتحصيل ماغير يقولون..
جاري العمل على خصم المبلغ للقيام بأنهاء الايقاف..
والفرع يقولون مافيه شي ورفعو لي طلب ولا صار شي …",Negative
السلام عليكم،، تم قيد مخالفة وقوف خاطئ في محافظة جدة بتاريخ 23 الساعة 8:30 صباحا، وقد تقدمت باعتراض وتم رفضه علما بأنه بعد الاطلاع على تفاصيل المخالفة تبين بأن هناك تشابه في رقم ورمز لوحة السيارة مع سيارة أخرى، والسيارة التي أملكها لم تغادر الرياض !!,Negative
"بتحطوا خدمة عملاء حلوا المشكلة أو أزيلوها وخلونا نروح الفرع أفضل لنا بما إنكم قبلتم المشكلة ولا حليتوها هنا فتحملوا خدمتكم هنا

المسلم من سلم الناس من لسانه ويده
أعيدوا الخدمة كما كانت مجانية وأرجعوا المال المسحوب لأزيل البطاقة لا أريدها برسوم
هو مالي",Negative
